product_name,brand,price,image_url,switch_type,connection,layout,key_force,weight_g,wireless_type,engraving,backlight,raw_switch_name,switch_name,switch_manufacturer,product_code,media_url,price_compare_url,media_url_is_placeholder
COX CK108 레드/다크그레이 게이트론 LED 게이밍 기계식,COX,44890,https://img.danuri.io/catalog-image/776/048/008/c9c327ad27de4483b54bb7652dff1619.jpg?shrink=130:130&_v=20260610124736,기계식,유선,풀배열,60g,1109,유선,한/영 정각,단색 백라이트,"S2, 녹축",,게이트론,8048776,https://example.com/media,https://prod.danawa.com/info/?pcode=8048776&cate=112782,True
마이크로닉스 MANIC K160 키보드 마우스 무선 합본,마이크로닉스,43730,https://img.danuri.io/catalog-image/422/150/006/1a91b626e4da4b6499ea45ffc2f31b2a.jpg?shrink=130:130&_v=20260610124740,멤브레인,무선,풀배열,0g,425,[키보드] 전용동글(리시버),레이저각인 키캡,없음,,,,6150422,https://example.com/media,https://prod.danawa.com/info/?pcode=6150422&cate=112782,True
COX CSK105 VIA 실리콘 사운드 뎀퍼 유무선 기계식 그린,COX,59000,https://img.danuri.io/catalog-image/053/604/089/415e34dce83043b0aa28bbb481979641.jpg?shrink=130:130&_v=20260610124859,기계식,유선+무선,풀배열,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,페블축,,오테뮤,89604053,https://example.com/media,https://prod.danawa.com/info/?pcode=89604053&cate=112782,True
한성컴퓨터 TFG Cloud Max CF 염료승화 유무선 기계식 멀티파스텔,한성컴퓨터,98990,https://img.danuri.io/catalog-image/406/348/091/f78c1ff39ba44c2eb76d5903ad736a27.jpg?shrink=130:130&_v=20260610231652,기계식,유선+무선,풀배열,45g,1165,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,91348406,https://example.com/media,https://prod.danawa.com/info/?pcode=91348406&cate=112782,True
글로리어스 GMMK3 PRO HE 65%,글로리어스,359000,https://img.danuri.io/catalog-image/544/466/069/8a79b5f2b40a4e139e67f149cf073024.jpg?shrink=130:130&_v=20260610124739,무접점 자석축,유선,미니,35g,1450,유선,영문 정각,RGB 백라이트,,,,69466544,https://example.com/media,https://prod.danawa.com/info/?pcode=69466544&cate=112782,True
VARMILO MA87M Lovebirds I PBT 염료승화 영문,VARMILO,389000,https://img.danuri.io/catalog-image/356/350/013/15ce0b0cea9e4c6988f57ab204eca375.jpg?shrink=130:130&_v=20260610124859,무접점,유선,텐키리스,55g,950,유선,영문 정각,단색 백라이트,로즈축,,독자 규격,13350356,https://example.com/media,https://prod.danawa.com/info/?pcode=13350356&cate=112782,True
FL-ESPORTS Geo75 유무선 기계식 버블 블루,FL-ESPORTS,119000,https://img.danuri.io/catalog-image/177/015/077/d967293c097b4b35b189ef7362043039.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,45g,2000,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,77015171,https://example.com/media,https://prod.danawa.com/info/?pcode=77015171&cate=112782,True
FL-ESPORTS Geo75 유무선 기계식 버블 블루,FL-ESPORTS,119000,https://img.danuri.io/catalog-image/177/015/077/d967293c097b4b35b189ef7362043039.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,45g,2000,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,BCP,BCP,,77015180,https://example.com/media,https://prod.danawa.com/info/?pcode=77015180&cate=112782,True
FL-ESPORTS Geo75 유무선 기계식 버블 블루,FL-ESPORTS,109000,https://img.danuri.io/catalog-image/177/015/077/d967293c097b4b35b189ef7362043039.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,45g,2000,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,리치베리축,,,77015177,https://example.com/media,https://prod.danawa.com/info/?pcode=77015177&cate=112782,True
COUGAR PURI TKL RGB,COUGAR,44900,https://img.danuri.io/catalog-image/985/639/013/85ea9c7cb60f446dac1f43c61e9d5104.jpg?shrink=130:130&_v=20260610124840,기계식,유선,텐키리스,45g,1200,유선,한/영 정각,RGB 백라이트,적축,,독자 규격,13639985,https://example.com/media,https://prod.danawa.com/info/?pcode=13639985&cate=112782,True
앱코 AG75W 가스켓 마운트 유무선 블루투스 기계식 로즈 핑크,앱코,43900,https://img.danuri.io/catalog-image/064/103/039/87de60b24bc3459497937a0bead316e9.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,미니,45g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,적축,,Kailh Box V2,39102998,https://example.com/media,https://prod.danawa.com/info/?pcode=39102998&cate=112782,True
앱코 AG75W 가스켓 마운트 유무선 블루투스 기계식 로즈 핑크,앱코,43900,https://img.danuri.io/catalog-image/064/103/039/87de60b24bc3459497937a0bead316e9.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,미니,45g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,갈축,,Kailh Box V2,39103064,https://example.com/media,https://prod.danawa.com/info/?pcode=39103064&cate=112782,True
앱코 KN01C 텐키리스 PBT 무접점 키보드 블루,앱코,143000,https://img.danuri.io/catalog-image/645/230/015/ad4b7563565b4f15b6b8b79962e2f33d.jpg?shrink=130:130&_v=20260610124739,무접점,유선,텐키리스,30g,790,유선,한/영 정각,RGB 백라이트,,,NIZ EC,15230645,https://example.com/media,https://prod.danawa.com/info/?pcode=15230645&cate=112782,True
COX 엠프리스 RGB PBT 완전방수 무접점 화이트,COX,119000,https://img.danuri.io/catalog-image/811/342/008/ad4055cdee624001af096ac46fc2d34e.jpg?shrink=130:130&_v=20260610124756,무접점,유선,풀배열,35g,1300,유선,한/영 정각,RGB 백라이트,,,NIZ EC,8342811,https://example.com/media,https://prod.danawa.com/info/?pcode=8342811&cate=112782,True
COX CF75 유무선 기계식 핑크소다젤리,COX,86000,https://img.danuri.io/catalog-image/069/609/089/1e937f94b6c84128a1cebcf88cb662e5.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,미니,42g,1600,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,,,,89609069,https://example.com/media,https://prod.danawa.com/info/?pcode=89609069&cate=112782,True
FL-ESPORTS Geo75 유무선 기계식 러브 핑크,FL-ESPORTS,119000,https://img.danuri.io/catalog-image/195/015/077/96ccf923d1c44a80b1e0780081c4d240.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,미니,50g,2000,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,77015186,https://example.com/media,https://prod.danawa.com/info/?pcode=77015186&cate=112782,True
FL-ESPORTS Geo75 유무선 기계식 러브 핑크,FL-ESPORTS,119000,https://img.danuri.io/catalog-image/195/015/077/96ccf923d1c44a80b1e0780081c4d240.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,미니,50g,2000,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,BCP,BCP,,77015195,https://example.com/media,https://prod.danawa.com/info/?pcode=77015195&cate=112782,True
FL-ESPORTS Geo75 유무선 기계식 러브 핑크,FL-ESPORTS,109000,https://img.danuri.io/catalog-image/195/015/077/96ccf923d1c44a80b1e0780081c4d240.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,미니,50g,2000,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,리치베리축,,,77015189,https://example.com/media,https://prod.danawa.com/info/?pcode=77015189&cate=112782,True
앱코 AK99 유무선 기계식 그린,앱코,58000,https://img.danuri.io/catalog-image/626/787/068/dcc0173ec41b476ab5953664e5cd6da3.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,99키,40g,989,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 피치축,,,68787626,https://example.com/media,https://prod.danawa.com/info/?pcode=68787626&cate=112782,True
앱코 AK99 유무선 기계식 그린,앱코,58000,https://img.danuri.io/catalog-image/626/787/068/dcc0173ec41b476ab5953664e5cd6da3.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,99키,40g,989,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,멜론축,,,68692589,https://example.com/media,https://prod.danawa.com/info/?pcode=68692589&cate=112782,True
앱코 AG75W 가스켓 마운트 유무선 블루투스 기계식 쿨 민트,앱코,43900,https://img.danuri.io/catalog-image/130/103/039/0caf04537bfb46e880283550c96e5d65.jpg?shrink=130:130&_v=20260610124900,기계식,유선+무선,미니,40g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,적축,,Kailh Box V2,39103130,https://example.com/media,https://prod.danawa.com/info/?pcode=39103130&cate=112782,True
앱코 AG75W 가스켓 마운트 유무선 블루투스 기계식 쿨 민트,앱코,43900,https://img.danuri.io/catalog-image/130/103/039/0caf04537bfb46e880283550c96e5d65.jpg?shrink=130:130&_v=20260610124900,기계식,유선+무선,미니,40g,1020,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,갈축,,Kailh Box V2,39103139,https://example.com/media,https://prod.danawa.com/info/?pcode=39103139&cate=112782,True
COX CY104K V2 카일 광축 V2 게이밍 화이트&핑크,COX,65000,https://img.danuri.io/catalog-image/951/887/090/27c659fd6f4f4b59b702c2d64f495dd7.jpeg?shrink=130:130&_v=20260610124800,무접점 광축,유선,풀배열,40g,1200,유선,한/영 정각,레인보우 백라이트,적축,,카일,90887954,https://example.com/media,https://prod.danawa.com/info/?pcode=90887954&cate=112782,True
COX CY104K V2 카일 광축 V2 게이밍 화이트&핑크,COX,65000,https://img.danuri.io/catalog-image/951/887/090/27c659fd6f4f4b59b702c2d64f495dd7.jpeg?shrink=130:130&_v=20260610124800,무접점 광축,유선,풀배열,40g,1200,유선,한/영 정각,레인보우 백라이트,갈축,,카일,90887948,https://example.com/media,https://prod.danawa.com/info/?pcode=90887948&cate=112782,True
COX CY104K V2 카일 광축 V2 게이밍 화이트&핑크,COX,65000,https://img.danuri.io/catalog-image/951/887/090/27c659fd6f4f4b59b702c2d64f495dd7.jpeg?shrink=130:130&_v=20260610124800,무접점 광축,유선,풀배열,40g,1200,유선,한/영 정각,레인보우 백라이트,청축,,카일,90887951,https://example.com/media,https://prod.danawa.com/info/?pcode=90887951&cate=112782,True
COX CY104K V2 카일 광축 V2 게이밍 블랙,COX,65000,https://img.danuri.io/catalog-image/909/887/090/042a2672fa024a19a00360cc07a6551d.jpeg?shrink=130:130&_v=20260610124740,무접점 광축,유선,풀배열,40g,1200,유선,한/영 정각,레인보우 백라이트,갈축,,카일,90887921,https://example.com/media,https://prod.danawa.com/info/?pcode=90887921&cate=112782,True
COX CY104K V2 카일 광축 V2 게이밍 블랙,COX,65000,https://img.danuri.io/catalog-image/909/887/090/042a2672fa024a19a00360cc07a6551d.jpeg?shrink=130:130&_v=20260610124740,무접점 광축,유선,풀배열,40g,1200,유선,한/영 정각,레인보우 백라이트,적축,,카일,90887897,https://example.com/media,https://prod.danawa.com/info/?pcode=90887897&cate=112782,True
COX CY104K V2 카일 광축 V2 게이밍 블랙,COX,65000,https://img.danuri.io/catalog-image/909/887/090/042a2672fa024a19a00360cc07a6551d.jpeg?shrink=130:130&_v=20260610124740,무접점 광축,유선,풀배열,40g,1200,유선,한/영 정각,레인보우 백라이트,청축,,카일,90887909,https://example.com/media,https://prod.danawa.com/info/?pcode=90887909&cate=112782,True
FL-ESPORTS CMK75 유무선 LCD 핫스왑 풀윤활 기계식 화이트 그레이 한글,FL-ESPORTS,101000,https://img.danuri.io/catalog-image/064/196/030/0d72728df3394e98b2ed50b442ab44d7.jpg?shrink=130:130&_v=20260610124736,기계식,유선+무선,미니,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,카일,58848218,https://example.com/media,https://prod.danawa.com/info/?pcode=58848218&cate=112782,True
FL-ESPORTS CMK75 유무선 LCD 핫스왑 풀윤활 기계식 화이트 그레이 한글,FL-ESPORTS,108000,https://img.danuri.io/catalog-image/064/196/030/0d72728df3394e98b2ed50b442ab44d7.jpg?shrink=130:130&_v=20260610124736,기계식,유선+무선,미니,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 크림축,Silent Cream 저소음 크림,카일,30196064,https://example.com/media,https://prod.danawa.com/info/?pcode=30196064&cate=112782,True
FL-ESPORTS CMK75 유무선 LCD 핫스왑 풀윤활 기계식 화이트 그레이 한글,FL-ESPORTS,92000,https://img.danuri.io/catalog-image/064/196/030/0d72728df3394e98b2ed50b442ab44d7.jpg?shrink=130:130&_v=20260610124736,기계식,유선+무선,미니,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,핑크축,,카일,30196031,https://example.com/media,https://prod.danawa.com/info/?pcode=30196031&cate=112782,True
FL-ESPORTS CMK75 유무선 LCD 핫스왑 풀윤활 기계식 화이트 그레이 한글,FL-ESPORTS,92000,https://img.danuri.io/catalog-image/064/196/030/0d72728df3394e98b2ed50b442ab44d7.jpg?shrink=130:130&_v=20260610124736,기계식,유선+무선,미니,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,황축,,카일,30196079,https://example.com/media,https://prod.danawa.com/info/?pcode=30196079&cate=112782,True
앱코 K660S V2 카일 광축 V2 게이밍 핑크,앱코,66000,https://img.danuri.io/catalog-image/628/991/075/4225a8ca993645b49d1f73d4d21dc884.jpg?shrink=130:130&_v=20260610092847,무접점 광축,유선,풀배열,40g,1240,유선,한/영 정각,레인보우 백라이트,,,카일,75991628,https://example.com/media,https://prod.danawa.com/info/?pcode=75991628&cate=112782,True
앱코 K1924 RETRO GTMX NON-LED 게이밍 기계식,앱코,42400,https://img.danuri.io/catalog-image/715/450/028/4664aa290fc54ce8a097c114dfc384eb.jpg?shrink=130:130&_v=20260610124901,기계식,유선,풀배열,45g,1260,유선,한/영 정각,없음,적축,,GTMX,28450715,https://example.com/media,https://prod.danawa.com/info/?pcode=28450715&cate=112782,True
앱코 K1924 RETRO GTMX NON-LED 게이밍 기계식,앱코,61500,https://img.danuri.io/catalog-image/715/450/028/4664aa290fc54ce8a097c114dfc384eb.jpg?shrink=130:130&_v=20260610124901,기계식,유선,풀배열,45g,1260,유선,한/영 정각,없음,갈축,,GTMX,28450742,https://example.com/media,https://prod.danawa.com/info/?pcode=28450742&cate=112782,True
앱코 K1924 RETRO GTMX NON-LED 게이밍 기계식,앱코,62000,https://img.danuri.io/catalog-image/715/450/028/4664aa290fc54ce8a097c114dfc384eb.jpg?shrink=130:130&_v=20260610124901,기계식,유선,풀배열,45g,1260,유선,한/영 정각,없음,청축,,GTMX,28450646,https://example.com/media,https://prod.danawa.com/info/?pcode=28450646&cate=112782,True
VARMILO VA87M MONOGRAY PBT 염료승화 한글,VARMILO,269900,https://img.danuri.io/catalog-image/534/137/012/315453aa002e43c697fd35991dbe280f.jpg?shrink=130:130&_v=20260610124740,기계식,유선,텐키리스,45g,950,유선,정보없음,단색 백라이트,갈축,,체리,12137534,https://example.com/media,https://prod.danawa.com/info/?pcode=12137534&cate=112782,True
앱코 AKT95 아크 PBT키캡 카일광축 완전방수 컴팩트 게이밍 기계식,앱코,75000,https://img.danuri.io/catalog-image/877/857/029/50b2a2ee1e4c4cada6070bb519153107.jpg?shrink=130:130&_v=20260610124800,무접점 광축,유선,95키,50g,1136,유선,한/영 정각,레인보우 백라이트,다크적축,,카일,29857877,https://example.com/media,https://prod.danawa.com/info/?pcode=29857877&cate=112782,True
앱코 AKT95 아크 PBT키캡 카일광축 완전방수 컴팩트 게이밍 기계식,앱코,126440,https://img.danuri.io/catalog-image/877/857/029/50b2a2ee1e4c4cada6070bb519153107.jpg?shrink=130:130&_v=20260610124800,무접점 광축,유선,95키,50g,1136,유선,한/영 정각,레인보우 백라이트,청축,,카일,29806367,https://example.com/media,https://prod.danawa.com/info/?pcode=29806367&cate=112782,True
앱코 K840 사각 레트로 축교환 기계식 화이트,앱코,92480,https://img.danuri.io/catalog-image/893/825/015/92741b874fd246e5b0868d21e15a54f8.jpg?shrink=130:130&_v=20260610124713,기계식,유선,풀배열,45g,870,유선,한/영 정각,단색 백라이트,갈축,,GTMX,15825893,https://example.com/media,https://prod.danawa.com/info/?pcode=15825893&cate=112782,True
앱코 K840 사각 레트로 축교환 기계식 화이트,앱코,45000,https://img.danuri.io/catalog-image/893/825/015/92741b874fd246e5b0868d21e15a54f8.jpg?shrink=130:130&_v=20260610124713,기계식,유선,풀배열,45g,870,유선,한/영 정각,단색 백라이트,청축,,GTMX,15825881,https://example.com/media,https://prod.danawa.com/info/?pcode=15825881&cate=112782,True
앱코 AK108 3모드 OTEMU 특주축 유무선 기계식 그린,앱코,69000,https://img.danuri.io/catalog-image/509/015/093/bdc3886679cd42d38718069103704325.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,풀배열,40g,1117,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,멜론축,,,93015503,https://example.com/media,https://prod.danawa.com/info/?pcode=93015503&cate=112782,True
앱코 AK108 3모드 OTEMU 특주축 유무선 기계식 그린,앱코,79000,https://img.danuri.io/catalog-image/509/015/093/bdc3886679cd42d38718069103704325.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,풀배열,40g,1117,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,거북이 등껍질축,,,93015509,https://example.com/media,https://prod.danawa.com/info/?pcode=93015509&cate=112782,True
앱코 AK108 3모드 OTEMU 특주축 유무선 기계식 그린,앱코,79000,https://img.danuri.io/catalog-image/509/015/093/bdc3886679cd42d38718069103704325.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,풀배열,40g,1117,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,피치축,,,93015512,https://example.com/media,https://prod.danawa.com/info/?pcode=93015512&cate=112782,True
앱코 HACKER KN01 텐키리스 PBT RGB 무접점 블랙,앱코,224700,https://img.danuri.io/catalog-image/771/833/011/85d0020d4da0457088131fe3349a8eb6.jpg?shrink=130:130&_v=20260610124800,무접점,유선,텐키리스,45g,790,유선,정보없음,RGB 백라이트,,,NIZ EC,11833771,https://example.com/media,https://prod.danawa.com/info/?pcode=11833771&cate=112782,True
darkFlash DFS99 유무선 기계식,darkFlash,71900,https://img.danuri.io/catalog-image/243/639/062/06071fa7630a4c1d955c362341ac5ca9.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,95키,42g,746,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,후아노,62639243,https://example.com/media,https://prod.danawa.com/info/?pcode=62639243&cate=112782,True
앱코 AK94BT 유무선 기계식 스카이블루,앱코,80000,https://img.danuri.io/catalog-image/102/529/070/9929f5f35f6f45cebc2809ba2ee78876.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,94키,35g,965,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,라임축,,,70529102,https://example.com/media,https://prod.danawa.com/info/?pcode=70529102&cate=112782,True
앱코 AK94BT 유무선 기계식 스카이블루,앱코,80000,https://img.danuri.io/catalog-image/102/529/070/9929f5f35f6f45cebc2809ba2ee78876.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,94키,35g,965,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 피치축,,,70529096,https://example.com/media,https://prod.danawa.com/info/?pcode=70529096&cate=112782,True
한성컴퓨터 TFG Magnetox 2XL,한성컴퓨터,84000,https://img.danuri.io/catalog-image/419/680/109/81a4665346d34a4bb69b23777fa1802c.jpg?shrink=130:130&_v=20260610124900,무접점 자석축,유선,텐키리스,35g,1042,유선,한/영 정각,RGB 백라이트,,,,109680419,https://example.com/media,https://prod.danawa.com/info/?pcode=109680419&cate=112782,True
앱코 AS87 오피스네비게이터 유무선 기계식,앱코,89000,https://img.danuri.io/catalog-image/588/887/090/8a5eac03613148b4a3f64511f1137808.jpg?shrink=130:130&_v=20260610124755,기계식,유선+무선,텐키리스,45g,950,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,딥 사운드축,,,90887588,https://example.com/media,https://prod.danawa.com/info/?pcode=90887588&cate=112782,True
앱코 AS87 오피스네비게이터 유무선 기계식,앱코,89000,https://img.danuri.io/catalog-image/588/887/090/8a5eac03613148b4a3f64511f1137808.jpg?shrink=130:130&_v=20260610124755,기계식,유선+무선,텐키리스,45g,950,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,조약돌 슈팅스타축,,,90887615,https://example.com/media,https://prod.danawa.com/info/?pcode=90887615&cate=112782,True
앱코 AK81BT 3MODE 유무선 기계식 루왁 커피,앱코,92050,https://img.danuri.io/catalog-image/224/337/074/6ea59b629391471c9c96c9efe3c37d2a.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,45g,866,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,,,,74337224,https://example.com/media,https://prod.danawa.com/info/?pcode=74337224&cate=112782,True
앱코 K480 교체축 게이밍 기계식 스카이,앱코,55660,https://img.danuri.io/catalog-image/554/706/077/da4a3b8b7dff4ac2a44b2eef1e9144fe.jpg?shrink=130:130&_v=20260610160937,기계식,유선,텐키리스,45g,604,유선,한/영 정각,RGB 백라이트,적축,,,77706539,https://example.com/media,https://prod.danawa.com/info/?pcode=77706539&cate=112782,True
앱코 K480 교체축 게이밍 기계식 스카이,앱코,38100,https://img.danuri.io/catalog-image/554/706/077/da4a3b8b7dff4ac2a44b2eef1e9144fe.jpg?shrink=130:130&_v=20260610160937,기계식,유선,텐키리스,45g,604,유선,한/영 정각,RGB 백라이트,갈축,,,77706554,https://example.com/media,https://prod.danawa.com/info/?pcode=77706554&cate=112782,True
앱코 K480 교체축 게이밍 기계식 스카이,앱코,55660,https://img.danuri.io/catalog-image/554/706/077/da4a3b8b7dff4ac2a44b2eef1e9144fe.jpg?shrink=130:130&_v=20260610160937,기계식,유선,텐키리스,45g,604,유선,한/영 정각,RGB 백라이트,청축,,,77706545,https://example.com/media,https://prod.danawa.com/info/?pcode=77706545&cate=112782,True
CORSAIR DROP 반지의 제왕 기계식,CORSAIR,240800,https://img.danuri.io/catalog-image/147/656/069/440b5b02c22e47cca4c98b3084cf3eeb.jpg?shrink=130:130&_v=20260610124900,기계식,유선,텐키리스,50g,930,유선,영문 정각,단색 백라이트,,,,69656147,https://example.com/media,https://prod.danawa.com/info/?pcode=69656147&cate=112782,True
마이크로닉스 CPK-1 큰글씨 한글키보드,마이크로닉스,60000,https://img.danuri.io/catalog-image/392/748/011/c3497e04a8ac40d5be0b79006e9f21d2.jpg?shrink=130:130&_v=20260610124800,멤브레인,유선,풀배열,0g,725,유선,한/영 정각,없음,,,,11748392,https://example.com/media,https://prod.danawa.com/info/?pcode=11748392&cate=112782,True
Razer Ornata V3 TKL Hello Kitty and Friends edition,Razer,130150,https://img.danuri.io/catalog-image/539/436/068/9df9f30b9e57482b8e1119c872c5ed25.jpg?shrink=130:130&_v=20260610124859,멤브레인,유선,텐키리스,0g,644,유선,영문 정각,RGB 백라이트,,,RAZER 메카,68436539,https://example.com/media,https://prod.danawa.com/info/?pcode=68436539&cate=112782,True
마이크로닉스 MANIC X240 LED 게이밍 기계식 키보드,마이크로닉스,32000,https://img.danuri.io/catalog-image/071/263/013/c8e541f3d41d47bba7a9ed8e1d980fae.jpg?shrink=130:130&_v=20260610041305,기계식,유선,풀배열,45g,850,유선,정보없음,레인보우 백라이트,적축,,MANIC,13263071,https://example.com/media,https://prod.danawa.com/info/?pcode=13263071&cate=112782,True
마이크로닉스 MANIC X240 LED 게이밍 기계식 키보드,마이크로닉스,32000,https://img.danuri.io/catalog-image/071/263/013/c8e541f3d41d47bba7a9ed8e1d980fae.jpg?shrink=130:130&_v=20260610041305,기계식,유선,풀배열,45g,850,유선,정보없음,레인보우 백라이트,갈축,,MANIC,13263059,https://example.com/media,https://prod.danawa.com/info/?pcode=13263059&cate=112782,True
마이크로닉스 MANIC X240 LED 게이밍 기계식 키보드,마이크로닉스,32900,https://img.danuri.io/catalog-image/071/263/013/c8e541f3d41d47bba7a9ed8e1d980fae.jpg?shrink=130:130&_v=20260610041305,기계식,유선,풀배열,45g,850,유선,정보없음,레인보우 백라이트,청축,,MANIC,13263044,https://example.com/media,https://prod.danawa.com/info/?pcode=13263044&cate=112782,True
Razer Ornata V3 TKL Kuromi Edition,Razer,126000,https://img.danuri.io/catalog-image/246/790/076/178eab92f26e4e348991d0cde3d478d6.jpg?shrink=130:130&_v=20260610124732,멤브레인,유선,텐키리스,0g,644,유선,영문 정각,RGB 백라이트,,,RAZER 메카,76790246,https://example.com/media,https://prod.danawa.com/info/?pcode=76790246&cate=112782,True
발키리 VK-99 유무선 기계식 영문,발키리,69000,https://img.danuri.io/catalog-image/326/812/058/f02c7e7f1c97412799acc6969140c387.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,102키,45g,1060,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,Gift축,,,58812326,https://example.com/media,https://prod.danawa.com/info/?pcode=58812326&cate=112782,True
Keydous NJ80-AP 유무선 핫스왑 풀윤활 기계식 차콜블랙,Keydous,69000,https://img.danuri.io/catalog-image/691/299/020/48a4613df14c4456a6875ab70b56719c.jpg?shrink=130:130&_v=20260610124712,기계식,유선+무선,미니,45g,1000,"블루투스, 전용동글(리시버)",한/영 정각,RGB 백라이트,,,카일,20299691,https://example.com/media,https://prod.danawa.com/info/?pcode=20299691&cate=112782,True
FL-ESPORTS CMK75 유무선 LCD 핫스왑 풀윤활 기계식 차콜 그레이 한글,FL-ESPORTS,101000,https://img.danuri.io/catalog-image/770/195/030/f70200b151bf4d30a02d8982db975b05.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,카일,58848209,https://example.com/media,https://prod.danawa.com/info/?pcode=58848209&cate=112782,True
FL-ESPORTS CMK75 유무선 LCD 핫스왑 풀윤활 기계식 차콜 그레이 한글,FL-ESPORTS,108000,https://img.danuri.io/catalog-image/770/195/030/f70200b151bf4d30a02d8982db975b05.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 크림축,Silent Cream 저소음 크림,카일,30195770,https://example.com/media,https://prod.danawa.com/info/?pcode=30195770&cate=112782,True
FL-ESPORTS CMK75 유무선 LCD 핫스왑 풀윤활 기계식 차콜 그레이 한글,FL-ESPORTS,92000,https://img.danuri.io/catalog-image/770/195/030/f70200b151bf4d30a02d8982db975b05.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,핑크축,,카일,30195614,https://example.com/media,https://prod.danawa.com/info/?pcode=30195614&cate=112782,True
FL-ESPORTS CMK75 유무선 LCD 핫스왑 풀윤활 기계식 차콜 그레이 한글,FL-ESPORTS,92000,https://img.danuri.io/catalog-image/770/195/030/f70200b151bf4d30a02d8982db975b05.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,황축,,카일,30195884,https://example.com/media,https://prod.danawa.com/info/?pcode=30195884&cate=112782,True
FL-ESPORTS CMK87 유무선 기계식 마쉬멜로우,FL-ESPORTS,69000,https://img.danuri.io/catalog-image/532/744/019/0af266c8bb3449af8d072eee553d5099.jpg?shrink=130:130&_v=20260610124755,기계식,유선+무선,텐키리스,39g,1380,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,,,,19744532,https://example.com/media,https://prod.danawa.com/info/?pcode=19744532&cate=112782,True
